# LAMMPS data file written by OVITO Basic 3.11.0

9600 atoms
2 atom types

0.0 522.1920166016 xlo xhi
0.0 50.2479972839 ylo yhi
0.0 20.0 zlo zhi

Masses

1 10.811  # B
2 14.0067  # N

Atoms  # atomic

1 1 1.450518874 2.512399864 0.0
2 1 1.450518874 5.024799728 0.0
3 1 1.450518874 7.537199593 0.0
4 1 1.450518874 10.049599457 0.0
5 1 1.450518874 12.561999321 0.0
6 1 1.450518874 15.074399185 0.0
7 1 1.450518874 17.586799049 0.0
8 1 1.450518874 20.099198914 0.0
9 1 1.450518874 22.611598778 0.0
10 1 1.450518874 25.123998642 0.0
11 1 1.450518874 27.636398506 0.0
12 1 1.450518874 30.14879837 0.0
13 1 1.450518874 32.661198235 0.0
14 1 1.450518874 35.173598099 0.0
15 1 1.450518874 37.685997963 0.0
16 1 1.450518874 40.198397827 0.0
17 1 1.450518874 42.710797691 0.0
18 1 1.450518874 45.223197556 0.0
19 1 1.450518874 47.73559742 0.0
20 1 1.450518874 0.0 0.0
21 1 5.802119012 2.512399864 0.0
22 1 5.802119012 5.024799728 0.0
23 1 5.802119012 7.537199593 0.0
24 1 5.802119012 10.049599457 0.0
25 1 5.802119012 12.561999321 0.0
26 1 5.802119012 15.074399185 0.0
27 1 5.802119012 17.586799049 0.0
28 1 5.802119012 20.099198914 0.0
29 1 5.802119012 22.611598778 0.0
30 1 5.802119012 25.123998642 0.0
31 1 5.802119012 27.636398506 0.0
32 1 5.802119012 30.14879837 0.0
33 1 5.802119012 32.661198235 0.0
34 1 5.802119012 35.173598099 0.0
35 1 5.802119012 37.685997963 0.0
36 1 5.802119012 40.198397827 0.0
37 1 5.802119012 42.710797691 0.0
38 1 5.802119012 45.223197556 0.0
39 1 5.802119012 47.73559742 0.0
40 1 5.802119012 0.0 0.0
41 1 10.153719151 2.512399864 0.0
42 1 10.153719151 5.024799728 0.0
43 1 10.153719151 7.537199593 0.0
44 1 10.153719151 10.049599457 0.0
45 1 10.153719151 12.561999321 0.0
46 1 10.153719151 15.074399185 0.0
47 1 10.153719151 17.586799049 0.0
48 1 10.153719151 20.099198914 0.0
49 1 10.153719151 22.611598778 0.0
50 1 10.153719151 25.123998642 0.0
51 1 10.153719151 27.636398506 0.0
52 1 10.153719151 30.14879837 0.0
53 1 10.153719151 32.661198235 0.0
54 1 10.153719151 35.173598099 0.0
55 1 10.153719151 37.685997963 0.0
56 1 10.153719151 40.198397827 0.0
57 1 10.153719151 42.710797691 0.0
58 1 10.153719151 45.223197556 0.0
59 1 10.153719151 47.73559742 0.0
60 1 10.153719151 0.0 0.0
61 1 14.505319289 2.512399864 0.0
62 1 14.505319289 5.024799728 0.0
63 1 14.505319289 7.537199593 0.0
64 1 14.505319289 10.049599457 0.0
65 1 14.505319289 12.561999321 0.0
66 1 14.505319289 15.074399185 0.0
67 1 14.505319289 17.586799049 0.0
68 1 14.505319289 20.099198914 0.0
69 1 14.505319289 22.611598778 0.0
70 1 14.505319289 25.123998642 0.0
71 1 14.505319289 27.636398506 0.0
72 1 14.505319289 30.14879837 0.0
73 1 14.505319289 32.661198235 0.0
74 1 14.505319289 35.173598099 0.0
75 1 14.505319289 37.685997963 0.0
76 1 14.505319289 40.198397827 0.0
77 1 14.505319289 42.710797691 0.0
78 1 14.505319289 45.223197556 0.0
79 1 14.505319289 47.73559742 0.0
80 1 14.505319289 0.0 0.0
81 1 18.856919428 2.512399864 0.0
82 1 18.856919428 5.024799728 0.0
83 1 18.856919428 7.537199593 0.0
84 1 18.856919428 10.049599457 0.0
85 1 18.856919428 12.561999321 0.0
86 1 18.856919428 15.074399185 0.0
87 1 18.856919428 17.586799049 0.0
88 1 18.856919428 20.099198914 0.0
89 1 18.856919428 22.611598778 0.0
90 1 18.856919428 25.123998642 0.0
91 1 18.856919428 27.636398506 0.0
92 1 18.856919428 30.14879837 0.0
93 1 18.856919428 32.661198235 0.0
94 1 18.856919428 35.173598099 0.0
95 1 18.856919428 37.685997963 0.0
96 1 18.856919428 40.198397827 0.0
97 1 18.856919428 42.710797691 0.0
98 1 18.856919428 45.223197556 0.0
99 1 18.856919428 47.73559742 0.0
100 1 18.856919428 0.0 0.0
101 1 23.208519566 2.512399864 0.0
102 1 23.208519566 5.024799728 0.0
103 1 23.208519566 7.537199593 0.0
104 1 23.208519566 10.049599457 0.0
105 1 23.208519566 12.561999321 0.0
106 1 23.208519566 15.074399185 0.0
107 1 23.208519566 17.586799049 0.0
108 1 23.208519566 20.099198914 0.0
109 1 23.208519566 22.611598778 0.0
110 1 23.208519566 25.123998642 0.0
111 1 23.208519566 27.636398506 0.0
112 1 23.208519566 30.14879837 0.0
113 1 23.208519566 32.661198235 0.0
114 1 23.208519566 35.173598099 0.0
115 1 23.208519566 37.685997963 0.0
116 1 23.208519566 40.198397827 0.0
117 1 23.208519566 42.710797691 0.0
118 1 23.208519566 45.223197556 0.0
119 1 23.208519566 47.73559742 0.0
120 1 23.208519566 0.0 0.0
121 1 27.560119704 2.512399864 0.0
122 1 27.560119704 5.024799728 0.0
123 1 27.560119704 7.537199593 0.0
124 1 27.560119704 10.049599457 0.0
125 1 27.560119704 12.561999321 0.0
126 1 27.560119704 15.074399185 0.0
127 1 27.560119704 17.586799049 0.0
128 1 27.560119704 20.099198914 0.0
129 1 27.560119704 22.611598778 0.0
130 1 27.560119704 25.123998642 0.0
131 1 27.560119704 27.636398506 0.0
132 1 27.560119704 30.14879837 0.0
133 1 27.560119704 32.661198235 0.0
134 1 27.560119704 35.173598099 0.0
135 1 27.560119704 37.685997963 0.0
136 1 27.560119704 40.198397827 0.0
137 1 27.560119704 42.710797691 0.0
138 1 27.560119704 45.223197556 0.0
139 1 27.560119704 47.73559742 0.0
140 1 27.560119704 0.0 0.0
141 1 31.911719843 2.512399864 0.0
142 1 31.911719843 5.024799728 0.0
143 1 31.911719843 7.537199593 0.0
144 1 31.911719843 10.049599457 0.0
145 1 31.911719843 12.561999321 0.0
146 1 31.911719843 15.074399185 0.0
147 1 31.911719843 17.586799049 0.0
148 1 31.911719843 20.099198914 0.0
149 1 31.911719843 22.611598778 0.0
150 1 31.911719843 25.123998642 0.0
151 1 31.911719843 27.636398506 0.0
152 1 31.911719843 30.14879837 0.0
153 1 31.911719843 32.661198235 0.0
154 1 31.911719843 35.173598099 0.0
155 1 31.911719843 37.685997963 0.0
156 1 31.911719843 40.198397827 0.0
157 1 31.911719843 42.710797691 0.0
158 1 31.911719843 45.223197556 0.0
159 1 31.911719843 47.73559742 0.0
160 1 31.911719843 0.0 0.0
161 1 36.263319981 2.512399864 0.0
162 1 36.263319981 5.024799728 0.0
163 1 36.263319981 7.537199593 0.0
164 1 36.263319981 10.049599457 0.0
165 1 36.263319981 12.561999321 0.0
166 1 36.263319981 15.074399185 0.0
167 1 36.263319981 17.586799049 0.0
168 1 36.263319981 20.099198914 0.0
169 1 36.263319981 22.611598778 0.0
170 1 36.263319981 25.123998642 0.0
171 1 36.263319981 27.636398506 0.0
172 1 36.263319981 30.14879837 0.0
173 1 36.263319981 32.661198235 0.0
174 1 36.263319981 35.173598099 0.0
175 1 36.263319981 37.685997963 0.0
176 1 36.263319981 40.198397827 0.0
177 1 36.263319981 42.710797691 0.0
178 1 36.263319981 45.223197556 0.0
179 1 36.263319981 47.73559742 0.0
180 1 36.263319981 0.0 0.0
181 1 40.614920119 2.512399864 0.0
182 1 40.614920119 5.024799728 0.0
183 1 40.614920119 7.537199593 0.0
184 1 40.614920119 10.049599457 0.0
185 1 40.614920119 12.561999321 0.0
186 1 40.614920119 15.074399185 0.0
187 1 40.614920119 17.586799049 0.0
188 1 40.614920119 20.099198914 0.0
189 1 40.614920119 22.611598778 0.0
190 1 40.614920119 25.123998642 0.0
191 1 40.614920119 27.636398506 0.0
192 1 40.614920119 30.14879837 0.0
193 1 40.614920119 32.661198235 0.0
194 1 40.614920119 35.173598099 0.0
195 1 40.614920119 37.685997963 0.0
196 1 40.614920119 40.198397827 0.0
197 1 40.614920119 42.710797691 0.0
198 1 40.614920119 45.223197556 0.0
199 1 40.614920119 47.73559742 0.0
200 1 40.614920119 0.0 0.0
201 1 44.966520258 2.512399864 0.0
202 1 44.966520258 5.024799728 0.0
203 1 44.966520258 7.537199593 0.0
204 1 44.966520258 10.049599457 0.0
205 1 44.966520258 12.561999321 0.0
206 1 44.966520258 15.074399185 0.0
207 1 44.966520258 17.586799049 0.0
208 1 44.966520258 20.099198914 0.0
209 1 44.966520258 22.611598778 0.0
210 1 44.966520258 25.123998642 0.0
211 1 44.966520258 27.636398506 0.0
212 1 44.966520258 30.14879837 0.0
213 1 44.966520258 32.661198235 0.0
214 1 44.966520258 35.173598099 0.0
215 1 44.966520258 37.685997963 0.0
216 1 44.966520258 40.198397827 0.0
217 1 44.966520258 42.710797691 0.0
218 1 44.966520258 45.223197556 0.0
219 1 44.966520258 47.73559742 0.0
220 1 44.966520258 0.0 0.0
221 1 49.318120396 2.512399864 0.0
222 1 49.318120396 5.024799728 0.0
223 1 49.318120396 7.537199593 0.0
224 1 49.318120396 10.049599457 0.0
225 1 49.318120396 12.561999321 0.0
226 1 49.318120396 15.074399185 0.0
227 1 49.318120396 17.586799049 0.0
228 1 49.318120396 20.099198914 0.0
229 1 49.318120396 22.611598778 0.0
230 1 49.318120396 25.123998642 0.0
231 1 49.318120396 27.636398506 0.0
232 1 49.318120396 30.14879837 0.0
233 1 49.318120396 32.661198235 0.0
234 1 49.318120396 35.173598099 0.0
235 1 49.318120396 37.685997963 0.0
236 1 49.318120396 40.198397827 0.0
237 1 49.318120396 42.710797691 0.0
238 1 49.318120396 45.223197556 0.0
239 1 49.318120396 47.73559742 0.0
240 1 49.318120396 0.0 0.0
241 1 53.669720534 2.512399864 0.0
242 1 53.669720534 5.024799728 0.0
243 1 53.669720534 7.537199593 0.0
244 1 53.669720534 10.049599457 0.0
245 1 53.669720534 12.561999321 0.0
246 1 53.669720534 15.074399185 0.0
247 1 53.669720534 17.586799049 0.0
248 1 53.669720534 20.099198914 0.0
249 1 53.669720534 22.611598778 0.0
250 1 53.669720534 25.123998642 0.0
251 1 53.669720534 27.636398506 0.0
252 1 53.669720534 30.14879837 0.0
253 1 53.669720534 32.661198235 0.0
254 1 53.669720534 35.173598099 0.0
255 1 53.669720534 37.685997963 0.0
256 1 53.669720534 40.198397827 0.0
257 1 53.669720534 42.710797691 0.0
258 1 53.669720534 45.223197556 0.0
259 1 53.669720534 47.73559742 0.0
260 1 53.669720534 0.0 0.0
261 1 58.021320673 2.512399864 0.0
262 1 58.021320673 5.024799728 0.0
263 1 58.021320673 7.537199593 0.0
264 1 58.021320673 10.049599457 0.0
265 1 58.021320673 12.561999321 0.0
266 1 58.021320673 15.074399185 0.0
267 1 58.021320673 17.586799049 0.0
268 1 58.021320673 20.099198914 0.0
269 1 58.021320673 22.611598778 0.0
270 1 58.021320673 25.123998642 0.0
271 1 58.021320673 27.636398506 0.0
272 1 58.021320673 30.14879837 0.0
273 1 58.021320673 32.661198235 0.0
274 1 58.021320673 35.173598099 0.0
275 1 58.021320673 37.685997963 0.0
276 1 58.021320673 40.198397827 0.0
277 1 58.021320673 42.710797691 0.0
278 1 58.021320673 45.223197556 0.0
279 1 58.021320673 47.73559742 0.0
280 1 58.021320673 0.0 0.0
281 1 62.372920811 2.512399864 0.0
282 1 62.372920811 5.024799728 0.0
283 1 62.372920811 7.537199593 0.0
284 1 62.372920811 10.049599457 0.0
285 1 62.372920811 12.561999321 0.0
286 1 62.372920811 15.074399185 0.0
287 1 62.372920811 17.586799049 0.0
288 1 62.372920811 20.099198914 0.0
289 1 62.372920811 22.611598778 0.0
290 1 62.372920811 25.123998642 0.0
291 1 62.372920811 27.636398506 0.0
292 1 62.372920811 30.14879837 0.0
293 1 62.372920811 32.661198235 0.0
294 1 62.372920811 35.173598099 0.0
295 1 62.372920811 37.685997963 0.0
296 1 62.372920811 40.198397827 0.0
297 1 62.372920811 42.710797691 0.0
298 1 62.372920811 45.223197556 0.0
299 1 62.372920811 47.73559742 0.0
300 1 62.372920811 0.0 0.0
301 1 66.724520949 2.512399864 0.0
302 1 66.724520949 5.024799728 0.0
303 1 66.724520949 7.537199593 0.0
304 1 66.724520949 10.049599457 0.0
305 1 66.724520949 12.561999321 0.0
306 1 66.724520949 15.074399185 0.0
307 1 66.724520949 17.586799049 0.0
308 1 66.724520949 20.099198914 0.0
309 1 66.724520949 22.611598778 0.0
310 1 66.724520949 25.123998642 0.0
311 1 66.724520949 27.636398506 0.0
312 1 66.724520949 30.14879837 0.0
313 1 66.724520949 32.661198235 0.0
314 1 66.724520949 35.173598099 0.0
315 1 66.724520949 37.685997963 0.0
316 1 66.724520949 40.198397827 0.0
317 1 66.724520949 42.710797691 0.0
318 1 66.724520949 45.223197556 0.0
319 1 66.724520949 47.73559742 0.0
320 1 66.724520949 0.0 0.0
321 1 71.076121088 2.512399864 0.0
322 1 71.076121088 5.024799728 0.0
323 1 71.076121088 7.537199593 0.0
324 1 71.076121088 10.049599457 0.0
325 1 71.076121088 12.561999321 0.0
326 1 71.076121088 15.074399185 0.0
327 1 71.076121088 17.586799049 0.0
328 1 71.076121088 20.099198914 0.0
329 1 71.076121088 22.611598778 0.0
330 1 71.076121088 25.123998642 0.0
331 1 71.076121088 27.636398506 0.0
332 1 71.076121088 30.14879837 0.0
