LAMMPS data file via write_data, version 29 Aug 2024, timestep = 0, units = metal

9600 atoms
2 atom types

-2.1611100781365167 524.3531266797727 xlo xhi
-0.20795310898070696 50.455950392880524 ylo yhi
-0.08277070538893483 20.082770705388953 zlo zhi

Masses

1 10.811
2 14.007

Atoms # atomic

4801 2 0.7618595782605317 2.324457877451412 0.956665895119037 0 0 0
7201 2 -1.394583290102676 1.1524924456530024 0.8282662371030005 0 0 0
1 1 -0.6765420325102474 2.405124209656498 0.8892886695089042 0 0 0
20 1 -0.690289606562438 -0.1466446396097207 0.7405119077468117 0 0 0
21 1 3.7246349434407025 2.3331541888509153 0.9213423205352995 0 0 0
7221 2 3.0219441952978103 1.067136839698296 0.8996485773735491 0 0 0
2401 1 1.5429766817986401 1.0692907944308803 0.8649233098911822 0 0 0
40 1 3.805384426947633 -0.1965037885781925 1.0535541072769223 0 0 0
2421 1 5.922644779373314 1.1605347203553125 1.0413912635856186 0 0 0
4821 2 5.14983682194506 2.353052371058176 1.0001982194688277 0 0 0
4840 2 5.218084489779882 -0.14957595226324566 1.2415894619532948 0 0 0
7241 2 7.4044280108622935 1.1597050448739727 0.8762208565369055 0 0 0
41 1 8.118418934880653 2.4415761014962425 0.8589756463924014 0 0 0
4841 2 9.57696563290782 2.4554223601262115 0.8270116068016174 0 0 0
2441 1 10.26260047668675 1.1262091494571393 0.8309143832774691 0 0 0
4860 2 9.580753909583777 -0.16405080547301193 0.9636562524070416 0 0 0
60 1 8.092472181279248 -0.1289411132125392 1.0135499314227263 0 0 0
7261 2 11.76747919525609 1.0704906949156818 0.6573726845133406 0 0 0
61 1 12.509806113744576 2.3332723229456707 0.6031019692751066 0 0 0
80 1 12.448973539620795 -0.19316448997070326 0.7338984097344687 0 0 0
4861 2 13.94668547020974 2.3757250202143436 0.6948986687497025 0 0 0
2461 1 14.679663111396863 1.0497921014015137 0.728818212076662 0 0 0
7281 2 16.127925838882817 1.111341023456659 0.671292553250534 0 0 0
81 1 16.83322505594491 2.3726397967823223 0.6891996922813645 0 0 0
2481 1 19.019896840618838 1.0265465851298525 0.6132929083173729 0 0 0
4881 2 18.334489105866908 2.339328384876723 0.6669564630269755 0 0 0
100 1 16.867334235918605 -0.20522212790254457 0.7514754466138147 0 0 0
101 1 21.22821687325965 2.323956476603227 0.855175737293972 0 0 0
7301 2 20.48820628063722 1.0727762983985172 0.7488465302015727 0 0 0
4901 2 22.738773252470956 2.2851044918422216 0.9903838909567075 0 0 0
7321 2 24.847615876400535 1.0524784576225428 0.7995847693229498 0 0 0
121 1 25.626369101492656 2.306233746230718 0.8315080100330146 0 0 0
2501 1 23.37976260341019 0.9771684945435233 0.9271968940245772 0 0 0
140 1 25.625085539001116 -0.18049660110577292 0.7501186430527873 0 0 0
2521 1 27.819289684137843 1.0203066134326806 0.6816183206634305 0 0 0
4921 2 27.061082107805767 2.306815207651693 0.8330184299335351 0 0 0
7341 2 29.274660870201192 1.0628099289073805 0.6502022545352454 0 0 0
4941 2 31.51903623532428 2.2837896561178956 0.7087881697803673 0 0 0
141 1 30.022648838659812 2.3464026453339084 0.7826683481153882 0 0 0
2541 1 32.23317163802922 1.028486709504861 0.7358621992095541 0 0 0
4960 2 31.495253397904776 -0.20368894359985745 0.6949082931226921 0 0 0
160 1 30.00162742925241 -0.17753788916980442 0.6244075924460191 0 0 0
7361 2 33.708395787538706 1.0296323643184908 0.5958115803406488 0 0 0
161 1 34.456327330641926 2.310511026085191 0.6597821408545089 0 0 0
7381 2 38.13194604814735 1.0515172176380179 0.4869257558741906 0 0 0
2561 1 36.66072051189123 1.005681563792588 0.4369722427401672 0 0 0
4961 2 35.89918743973709 2.298116939158554 0.42481781939547036 0 0 0
181 1 38.90992866737777 2.2989278360958054 0.43133697452058806 0 0 0
2581 1 41.03724359489658 0.9860088579684276 0.3673296565236001 0 0 0
4981 2 40.374214104007756 2.284247503332524 0.378315575571884 0 0 0
7401 2 42.45208302733024 0.9719954491976062 0.4380648134183893 0 0 0
201 1 43.21935298495239 2.2835980697158926 0.4011581651944349 0 0 0
5001 2 44.70643821395377 2.269310077758354 0.3381746575869931 0 0 0
221 1 47.61205434992024 2.2925502293615216 -0.03727215588809828 0 0 0
2601 1 45.427437880910055 0.98752652004701 0.26908113816531176 0 0 0
7421 2 46.8544122502261 1.0046908484563943 0.015361724917321767 0 0 0
741 1 161.5556747680239 2.3214161900537786 -0.03597807341667159 0 0 0
3141 1 163.7861378316211 1.0079251571177976 0.13892176816538684 0 0 0
5541 2 163.0434463460287 2.2378455658354297 0.13114540247482126 0 0 0
7961 2 165.24619835069856 0.9721403756392992 0.21138533231356754 0 0 0
761 1 166.00830159155316 2.186329111837265 0.2197188827255247 0 0 0
5561 2 167.48010750881087 2.180869360890721 0.28655529625103454 0 0 0
781 1 170.43570065236662 2.1646501761100447 0.669498441781817 0 0 0
3161 1 168.20648118104052 0.9288361224950026 0.36985533241656743 0 0 0
7981 2 169.65852512054042 0.9549939377102052 0.5511492564475262 0 0 0
3181 1 172.63051354879462 0.9200314068863951 0.8219749441330294 0 0 0
8001 2 174.0504609321866 0.9386308236562424 0.9582073698954614 0 0 0
5581 2 171.86429189637116 2.13917286454478 0.8460209527049217 0 0 0
5601 2 176.2926454258029 2.2086800192691856 1.2014674088969055 0 0 0
801 1 174.84463164938177 2.13467763867021 1.105885112904602 0 0 0
3201 1 176.97248025554345 0.9687841901382788 1.2154657446165278 0 0 0
821 1 179.09235502856885 2.19392163360354 1.535196025192789 0 0 0
8021 2 178.40281842583258 0.9209735338660494 1.3846502141714763 0 0 0
5621 2 180.5724927053911 2.219912183771202 1.7454914575222098 0 0 0
8041 2 182.84199370739296 0.9958974433367891 1.9216387845340495 0 0 0
841 1 183.55143059706964 2.1960368990803723 2.017352410809499 0 0 0
3221 1 181.37692201349302 1.0100851431939188 1.7700330119409418 0 0 0
3241 1 185.7321194027775 0.9539828883926991 2.035461871237462 0 0 0
5641 2 184.9650193687072 2.205583009113911 1.8475426539654807 0 0 0
5661 2 189.39259199214368 2.171752162042007 2.0473110243002632 0 0 0
8061 2 187.1564048120183 0.89118255385358 2.0142130565255347 0 0 0
861 1 187.92173590161346 2.140617238663847 2.0840593398390173 0 0 0
3261 1 190.10562621323254 0.9030367276038058 1.9622348271634134 0 0 0
8081 2 191.57187967389092 0.9360003859345003 2.024298945568269 0 0 0
881 1 192.27928202893273 2.209006709677642 2.009872822525508 0 0 0
8101 2 195.99352686703043 0.9839635153928386 2.019869201203731 0 0 0
3281 1 194.5384026858531 0.974940770065543 2.030275404471616 0 0 0
5681 2 193.7871288279675 2.209781400988175 2.1149087014159287 0 0 0
3301 1 198.97339901716953 1.0265495681730605 2.0132449228276426 0 0 0
5701 2 198.2017840612249 2.248590267358758 1.891665377502923 0 0 0
901 1 196.75736157541874 2.218593997632668 1.9242180047521966 0 0 0
921 1 201.1376355326614 2.274217630593786 2.177161373105703 0 0 0
5721 2 202.5866990523539 2.2591068544664012 2.275022289756396 0 0 0
8121 2 200.39877997688512 1.0361784738805677 2.0220190929869073 0 0 0
940 1 201.15668961452147 -0.15150055274123986 2.0680118373595917 0 0 0
941 1 205.45680581167687 2.3194423590795443 2.3151771426383356 0 0 0
3321 1 203.32336564714166 1.044251587164339 2.170546681332729 0 0 0
8141 2 204.78461321662277 1.0394948998561029 2.248164118209692 0 0 0
5741 2 206.91329209172451 2.2875556636454384 2.4353791312865223 0 0 0
3341 1 207.6241084458581 1.0569146566516385 2.371137949527324 0 0 0
